,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2038837,2010-11-17 09:49:00.00000091,10.5,2010-11-17 09:49:00 UTC,-73.976783,40.764784999999996,-73.96510500000001,40.806188,1
43786993,2014-07-01 14:36:00.00000018,7.5,2014-07-01 14:36:00 UTC,-73.98224,40.768207000000004,-73.97797,40.753766999999996,1
39002054,2014-06-07 19:44:30.0000008,6.0,2014-06-07 19:44:30 UTC,-73.98863100000001,40.722609000000006,-73.979031,40.738819,1
2486914,2011-03-30 02:18:50.0000001,15.3,2011-03-30 02:18:50 UTC,0.0,0.0,0.0,0.0,1
47542165,2012-01-06 23:28:00.000000212,26.1,2012-01-06 23:28:00 UTC,-73.863085,40.768505,-73.98437,40.730335,2
19310705,2014-07-30 08:53:22.0000003,7.0,2014-07-30 08:53:22 UTC,-74.008354,40.735735,-73.996381,40.729526,1
37138311,2010-07-10 11:04:59.0000002,8.1,2010-07-10 11:04:59 UTC,-73.982008,40.778138,-73.97524,40.751909999999995,1
12546742,2010-10-27 15:19:52.0000002,9.3,2010-10-27 15:19:52 UTC,-73.955248,40.773686,-73.982248,40.773821999999996,3
20197300,2012-01-23 16:36:53.0000002,8.5,2012-01-23 16:36:53 UTC,-73.97233,40.753994,-73.94736800000001,40.779719,1
54558523,2015-05-21 17:21:04.0000005,4.0,2015-05-21 17:21:04 UTC,-73.9533920288086,40.77128982543945,-73.9519805908203,40.777099609375,1
47624083,2009-10-08 12:25:00.00000091,9.3,2009-10-08 12:25:00 UTC,-73.951532,40.770063,-73.976623,40.747902,1
24743367,2013-06-11 13:49:00.000000186,16.0,2013-06-11 13:49:00 UTC,-73.987045,40.729707,-73.97845,40.76332,1
15634109,2009-11-10 05:48:00.0000006,10.9,2009-11-10 05:48:00 UTC,-74.010527,40.716028,-73.97614,40.763709999999996,1
9431884,2009-11-24 10:47:00.000000136,13.7,2009-11-24 10:47:00 UTC,-74.00220300000001,40.760667,-73.95579000000001,40.787118,1
16184213,2015-06-15 17:04:56.0000005,17.5,2015-06-15 17:04:56 UTC,-73.99112701416014,40.74480819702149,-73.96017456054686,40.758731842041016,1
41927182,2011-01-23 03:04:00.000000176,6.5,2011-01-23 03:04:00 UTC,-73.980672,40.729836999999996,-73.988312,40.721641999999996,3
44388370,2009-08-03 14:26:00.00000055,45.0,2009-08-03 14:26:00 UTC,-73.983582,40.760858,-73.79021,40.643609999999995,1
54673013,2015-03-08 12:45:45.0000004,7.0,2015-03-08 12:45:45 UTC,-73.9899139404297,40.74211120605469,-74.0020980834961,40.73575210571289,1
30129980,2014-09-09 07:35:13.0000003,9.0,2014-09-09 07:35:13 UTC,-73.97873100000001,40.753432000000004,-73.99588,40.764228,1
49630231,2009-01-14 20:48:27.0000001,14.2,2009-01-14 20:48:27 UTC,-73.99712,40.742429,-73.951536,40.773146000000004,1
54132410,2011-09-26 22:32:00.00000067,21.3,2011-09-26 22:32:00 UTC,0.0,0.0,0.0,0.0,3
24055837,2013-11-18 08:56:00.000000107,6.0,2013-11-18 08:56:00 UTC,-73.987305,40.756032,-73.983518,40.74953,1
7590401,2015-06-13 01:09:59.0000001,57.54,2015-06-13 01:09:59 UTC,-73.78128814697266,40.64495468139648,-73.97470092773438,40.75045394897461,1
47978910,2010-08-10 23:12:00.000000189,3.3,2010-08-10 23:12:00 UTC,-73.95118000000001,40.785658000000005,-73.955262,40.780032,1
3216811,2010-08-21 10:35:00.00000069,8.9,2010-08-21 10:35:00 UTC,-73.959733,40.801363,-73.985957,40.780518,5
54668987,2013-06-14 07:08:27.0000002,24.0,2013-06-14 07:08:27 UTC,-73.981038,40.763469,-73.87254,40.774433,1
55127334,2015-01-02 10:07:40.0000003,41.33,2015-01-02 10:07:40 UTC,-73.86372375488281,40.76991653442383,-73.98294067382812,40.7743034362793,1
17188923,2009-09-25 18:18:41.0000004,9.7,2009-09-25 18:18:41 UTC,-73.960219,40.763616999999996,-73.93636500000001,40.798488,1
38728337,2009-06-09 13:55:10.0000004,6.1,2009-06-09 13:55:10 UTC,-73.963864,40.761325,-73.972312,40.750128000000004,1
24980584,2009-10-23 07:24:44.0000003,4.5,2009-10-23 07:24:44 UTC,-73.989664,40.755140000000004,-73.980694,40.756366,1
16868776,2009-06-29 10:01:00.000000133,6.1,2009-06-29 10:01:00 UTC,-73.95375200000001,40.784555,-73.96866700000001,40.764803,1
22528199,2012-06-12 01:47:05.0000001,8.5,2012-06-12 01:47:05 UTC,-73.951707,40.714895,-73.91895500000001,40.741256,1
248163,2010-09-21 16:47:07.0000003,9.7,2010-09-21 16:47:07 UTC,-73.980446,40.765531,-73.951604,40.781290000000006,2
18010353,2011-01-15 16:00:15.0000003,5.3,2011-01-15 16:00:15 UTC,-73.958046,40.776581,-73.969482,40.764647,2
39645664,2010-04-04 06:38:58.0000002,22.5,2010-04-04 06:38:58 UTC,-74.00783,40.741112,-73.94144200000001,40.843713,1
45703779,2012-03-07 00:09:00.000000125,6.9,2012-03-07 00:09:00 UTC,-73.967557,40.760304999999995,-73.980008,40.754771999999996,1
9185297,2011-06-13 23:05:00.00000077,11.3,2011-06-13 23:05:00 UTC,-73.984557,40.736952,-73.947663,40.775296999999995,1
21779766,2014-11-21 23:54:40.0000003,20.5,2014-11-21 23:54:40 UTC,-73.995828,40.691679,-73.951126,40.743041999999996,2
29818841,2009-05-18 12:15:00.000000153,5.3,2009-05-18 12:15:00 UTC,-74.025577,40.809705,-74.033463,40.806416999999996,1
22076127,2012-06-08 01:49:00.00000093,18.5,2012-06-08 01:49:00 UTC,-74.007145,40.740817,-73.941987,40.727757000000004,2
6800379,2015-03-23 16:38:46.0000001,10.5,2015-03-23 16:38:46 UTC,-73.97306060791014,40.76484680175781,-73.9936294555664,40.73436737060547,1
50107250,2010-03-31 07:34:00.00000097,5.3,2010-03-31 07:34:00 UTC,-73.948127,40.778025,-73.953778,40.766787,1
49820523,2012-03-09 20:54:52.0000002,16.1,2012-03-09 20:54:52 UTC,-73.78936800000001,40.647043,-73.797543,40.70916,1
40942253,2012-01-20 18:52:00.000000168,7.7,2012-01-20 18:52:00 UTC,0.0,0.0,0.0,0.0,2
21610739,2012-04-02 06:45:42.0000001,4.9,2012-04-02 06:45:42 UTC,-73.99483000000001,40.750425,-73.98602,40.761734999999994,1
5337731,2011-06-12 10:50:22.0000004,6.1,2011-06-12 10:50:22 UTC,-73.9887,40.7571,-73.9988,40.7609,1
32366224,2011-06-26 22:35:00.00000087,6.1,2011-06-26 22:35:00 UTC,-73.96940699999999,40.764084999999994,-73.969535,40.754287,1
37375705,2012-08-08 06:37:43.0000001,6.1,2012-08-08 06:37:43 UTC,-74.007541,40.718814,-74.00671899999999,40.706589,1
29160395,2012-05-14 21:41:00.000000206,12.5,2012-05-14 21:41:00 UTC,-74.001245,40.72745,-73.974765,40.6861,1
46553835,2009-08-23 10:43:57.0000001,4.9,2009-08-23 10:43:57 UTC,-73.979412,40.74942,-73.969872,40.758489000000004,1
36871808,2013-02-17 16:25:31.0000002,11.0,2013-02-17 16:25:31 UTC,-74.001136,40.74177,-73.98356,40.776305,1
20622657,2015-06-30 01:31:06.0000001,27.5,2015-06-30 01:31:06 UTC,-73.7818832397461,40.64478302001953,-73.73319244384766,40.72329330444336,1
54558695,2014-06-06 19:37:00.000000123,11.0,2014-06-06 19:37:00 UTC,-74.00091,40.73195,-73.97841,40.76316,1
50514191,2009-07-03 21:38:02.0000002,5.7,2009-07-03 21:38:02 UTC,-73.990121,40.734638000000004,-73.978932,40.724028000000004,3
2534389,2013-06-06 19:13:46.0000001,16.5,2013-06-06 19:13:46 UTC,-73.969189,40.763088,-73.999705,40.742601,1
1233130,2012-10-12 11:06:00.00000056,12.5,2012-10-12 11:06:00 UTC,-73.986885,40.755845,-73.95795799999999,40.783102,1
51264208,2010-01-30 22:02:00.000000114,4.9,2010-01-30 22:02:00 UTC,-73.987335,40.750288,-73.981523,40.762328000000004,3
36555663,2012-04-08 11:20:00.000000145,9.3,2012-04-08 11:20:00 UTC,-73.983067,40.730705,-73.989535,40.756582,1
38746611,2012-06-15 11:01:00.00000016,6.5,2012-06-15 11:01:00 UTC,-73.97850799999999,40.785732,-73.9475,40.783815000000004,1
52476727,2011-09-02 23:07:00.000000243,3.7,2011-09-02 23:07:00 UTC,-73.981562,40.737175,-73.98173299999999,40.732463,2
1260935,2014-04-16 14:57:01.0000005,31.33,2014-04-16 14:57:01 UTC,-73.982095,40.751188,-73.870499,40.772488,4
41651048,2009-09-09 19:30:52.0000003,8.5,2009-09-09 19:30:52 UTC,-73.988504,40.742915999999994,-74.01008399999999,40.714591999999996,1
10624045,2009-08-09 10:07:58.0000003,12.5,2009-08-09 10:07:58 UTC,-73.955211,40.768919,-73.993866,40.752047,1
25502311,2011-04-26 07:48:00.000000137,6.1,2011-04-26 07:48:00 UTC,-73.989343,40.768045,-73.973283,40.79012,1
13076661,2014-08-28 22:18:00.000000245,11.0,2014-08-28 22:18:00 UTC,-73.98238,40.74256,-73.95076,40.769870000000004,6
1313505,2013-06-28 21:30:29.0000003,3.5,2013-06-28 21:30:29 UTC,-73.961442,40.76869,-73.955782,40.776396999999996,2
28264172,2011-04-29 06:03:27.0000001,18.9,2011-04-29 06:03:27 UTC,-73.952554,40.78063,-73.872638,40.774324,1
34827323,2011-12-04 16:29:50.0000005,7.7,2011-12-04 16:29:50 UTC,-73.989028,40.745402,-74.00201,40.723862,1
43029000,2014-09-09 19:17:08.0000005,6.0,2014-09-09 19:17:08 UTC,-73.97425,40.742621,-73.97719599999999,40.751761,1
53141981,2014-01-24 13:48:00.000000181,9.0,2014-01-24 13:48:00 UTC,-73.97462800000001,40.762137,-73.95992199999999,40.769377,1
33952702,2012-06-11 17:14:00.000000194,7.3,2012-06-11 17:14:00 UTC,-73.99985699999999,40.738341999999996,-73.978717,40.728505,1
10875737,2011-08-18 07:14:00.00000064,8.5,2011-08-18 07:14:00 UTC,-73.99578699999999,40.717025,-74.013655,40.714998,1
24750963,2010-11-22 22:47:00.00000079,12.1,2010-11-22 22:47:00 UTC,-73.986025,40.757635,-74.01463000000001,40.70252,4
37010852,2011-10-01 00:53:00.000000184,8.9,2011-10-01 00:53:00 UTC,-73.989257,40.747741999999995,-73.96247,40.764187,1
18975076,2010-06-06 02:46:00.000000172,6.1,2010-06-06 02:46:00 UTC,-74.003885,40.740342999999996,-73.98225500000001,40.731625,1
51656916,2010-05-17 13:05:54.0000003,4.9,2010-05-17 13:05:54 UTC,-73.969489,40.760366,-73.974944,40.752578,1
8826267,2011-01-13 18:23:49.0000001,11.3,2011-01-13 18:23:49 UTC,-73.991112,40.733202,-73.98970899999999,40.756797999999996,1
16353269,2010-08-14 01:38:22.0000001,8.1,2010-08-14 01:38:22 UTC,-73.98907700000001,40.73662,-73.985325,40.755396999999995,3
29294599,2011-08-10 18:06:55.0000002,7.3,2011-08-10 18:06:55 UTC,-73.953611,40.779061999999996,-73.98051099999999,40.785329,1
37235452,2013-10-25 23:49:00.0000002,17.5,2013-10-25 23:49:00 UTC,-73.980938,40.729547,-74.004537,40.718707,1
23612069,2009-10-03 20:56:23.0000001,10.5,2009-10-03 20:56:23 UTC,-73.989529,40.756082,-73.998819,40.730651,1
32676085,2013-09-25 20:54:06.0000002,19.0,2013-09-25 20:54:06 UTC,-73.995533,40.735912,-73.942392,40.78633,1
35682148,2009-10-15 19:59:00.00000019,8.5,2009-10-15 19:59:00 UTC,-73.976483,40.739470000000004,-73.977427,40.719288,1
36725397,2012-06-09 20:34:26.0000002,11.3,2012-06-09 20:34:26 UTC,-73.955652,40.720146,-73.99868199999999,40.714936,1
6963786,2009-08-08 02:52:17.0000003,9.3,2009-08-08 02:52:17 UTC,-73.988905,40.726834000000004,-73.97069,40.756554,2
37639008,2011-11-22 16:25:00.000000101,7.3,2011-11-22 16:25:00 UTC,-73.976727,40.752142,-73.988835,40.752685,6
25098434,2015-01-12 06:37:44.0000005,9.0,2015-01-12 06:37:44 UTC,0.0,0.0,0.0,0.0,1
1705095,2015-05-11 07:52:06.0000001,6.5,2015-05-11 07:52:06 UTC,-73.9845199584961,40.77471923828125,-73.98457336425781,40.76079177856445,1
23218562,2013-09-02 23:02:57.0000001,8.5,2013-09-02 23:02:57 UTC,-73.979376,40.727621,-73.99204499999999,40.710755,1
7774090,2015-02-26 17:47:26.0000001,4.5,2015-02-26 17:47:26 UTC,-73.9654312133789,40.80590057373047,-73.96952056884766,40.79766082763672,1
39214506,2014-06-18 13:16:21.0000001,12.5,2014-06-18 13:16:21 UTC,-73.977009,40.758554,-73.987003,40.747138,1
43913271,2011-07-22 16:17:10.0000005,25.3,2011-07-22 16:17:10 UTC,-73.98235799999999,40.748325,-73.912239,40.777301,1
44164797,2014-08-09 04:06:07.0000002,15.5,2014-08-09 04:06:07 UTC,-73.977956,40.729109,-73.989113,40.689535,1
55026820,2014-03-14 20:39:00.000000161,23.5,2014-03-14 20:39:00 UTC,-73.982477,40.745667,-73.966953,40.693437,2
31347018,2011-06-21 08:22:41.0000004,8.1,2011-06-21 08:22:41 UTC,-74.006711,40.730532000000004,-73.991049,40.718301000000004,1
54420625,2011-04-04 06:12:00.00000036,5.7,2011-04-04 06:12:00 UTC,-73.98982,40.756418,-73.97884300000001,40.759240000000005,5
4867312,2012-10-30 18:04:21.0000003,6.5,2012-10-30 18:04:21 UTC,-73.970005,40.796932,-73.941895,40.837897,1
35901543,2012-03-15 18:20:00.000000147,9.3,2012-03-15 18:20:00 UTC,-73.953925,40.774815000000004,-73.978065,40.766597999999995,1
52516245,2014-04-29 12:14:00.00000091,4.5,2014-04-29 12:14:00 UTC,-73.996592,40.725970000000004,-74.001627,40.730792,1
14915605,2011-07-10 08:54:32.0000001,8.5,2011-07-10 08:54:32 UTC,-73.975,40.7927,-74.0012,40.7627,1
6568404,2013-07-10 11:44:18.0000002,8.0,2013-07-10 11:44:18 UTC,-73.97275400000001,40.752596000000004,-73.98606099999999,40.754178,1
17160766,2014-06-08 04:11:00.0000008,16.0,2014-06-08 04:11:00 UTC,-74.002635,40.749891999999996,-74.004807,40.707295,2
48542678,2009-09-08 19:38:18.0000003,7.3,2009-09-08 19:38:18 UTC,-73.964597,40.760296000000004,-73.979058,40.765899,2
29379172,2011-01-29 01:43:00.00000093,11.3,2011-01-29 01:43:00 UTC,-73.99126700000001,40.723862,-73.949555,40.724207,2
21977968,2013-04-02 17:19:48.0000004,10.5,2013-04-02 17:19:48 UTC,-73.963094,40.775115,-73.967309,40.801268,1
6212809,2011-10-25 19:33:00.000000182,8.9,2011-10-25 19:33:00 UTC,-73.99998199999999,40.732997,-74.010427,40.715195,1
50088357,2010-08-20 10:50:23.0000004,10.5,2010-08-20 10:50:23 UTC,-73.94241,40.80083,-73.971614,40.759910999999995,2
47906972,2012-02-06 15:45:00.00000071,6.1,2012-02-06 15:45:00 UTC,-73.979405,40.755371999999994,-73.968347,40.759607,6
7869564,2010-02-21 22:02:00.00000098,45.0,2010-02-21 22:02:00 UTC,-73.79023199999999,40.644127000000005,-74.010388,40.703123,1
26198716,2012-01-20 07:12:30.0000003,7.3,2012-01-20 07:12:30 UTC,-73.994598,40.71859,-73.975025,40.741557,1
22502638,2012-08-23 15:33:39.0000004,6.5,2012-08-23 15:33:39 UTC,-73.988212,40.748321999999995,-73.97474799999999,40.749868,1
19977393,2011-04-13 06:59:50.0000003,5.3,2011-04-13 06:59:50 UTC,-73.98948100000001,40.748712,-73.978951,40.762617999999996,1
10661130,2011-08-09 21:56:26.0000001,4.5,2011-08-09 21:56:26 UTC,-73.982523,40.773263,-73.979343,40.784603999999995,1
21886904,2015-01-14 13:16:01.0000005,11.5,2015-01-14 13:16:01 UTC,-73.98004150390625,40.7840576171875,-73.9617691040039,40.766883850097656,1
35331560,2015-01-08 12:59:40.0000001,27.5,2015-01-08 12:59:40 UTC,-73.98448944091797,40.73207473754883,-73.92130279541014,40.82890319824219,2
54869569,2010-02-12 14:42:04.0000001,6.5,2010-02-12 14:42:04 UTC,-73.99489200000001,40.740051,-74.007784,40.735655,1
21695871,2013-09-28 19:54:55.0000003,8.0,2013-09-28 19:54:55 UTC,-73.98706999999999,40.733340999999996,-73.98991600000001,40.746868,1
32839329,2012-11-14 21:19:00.00000094,10.5,2012-11-14 21:19:00 UTC,-73.989352,40.743266999999996,-73.982715,40.763141999999995,5
19563965,2009-01-27 09:58:00.000000105,6.9,2009-01-27 09:58:00 UTC,-73.951638,40.770413,-73.967848,40.763659999999994,1
20894441,2012-07-27 20:13:00.000000102,6.9,2012-07-27 20:13:00 UTC,-73.982522,40.731325,-73.974205,40.751512,2
17647649,2014-05-20 19:01:04.0000003,9.5,2014-05-20 19:01:04 UTC,-73.979488,40.739933,-73.987712,40.751652,1
44953389,2011-07-23 21:08:18.0000001,20.5,2011-07-23 21:08:18 UTC,-73.782108,40.644825,-73.85902,40.686479,1
50580351,2012-09-14 10:14:25.0000001,5.0,2012-09-14 10:14:25 UTC,-73.99149799999999,40.750186,-74.00143299999999,40.740063,1
14537852,2012-01-10 10:24:00.000000160,4.9,2012-01-10 10:24:00 UTC,-73.956665,40.780155,-73.94795500000001,40.774945,1
48232666,2010-06-08 21:51:00.000000189,8.1,2010-06-08 21:51:00 UTC,-73.99958199999999,40.728433,-73.985438,40.756875,2
20007506,2009-01-29 18:07:00.000000166,12.9,2009-01-29 18:07:00 UTC,-74.010377,40.709863,-73.991957,40.744137,1
50764711,2013-09-21 02:32:59.0000001,9.5,2013-09-21 02:32:59 UTC,-73.98915500000001,40.719115,-73.981246,40.742425,1
3515571,2014-06-14 09:42:07.0000002,9.0,2014-06-14 09:42:07 UTC,-73.958762,40.772252,-73.98107399999999,40.771091,4
19690634,2012-11-30 01:33:48.0000003,14.5,2012-11-30 01:33:48 UTC,-73.92961600000001,40.702975,-73.928602,40.703185999999995,1
18481499,2012-08-20 15:00:09.0000002,9.3,2012-08-20 15:00:09 UTC,-73.990388,40.740460999999996,-74.010839,40.713394,1
33027814,2011-01-16 21:20:00.00000095,6.5,2011-01-16 21:20:00 UTC,-73.983078,40.77517,-73.96743000000001,40.800228000000004,1
43865877,2015-03-24 21:30:42.0000002,5.5,2015-03-24 21:30:42 UTC,-73.97823333740234,40.7633171081543,-73.98978424072266,40.76801300048828,1
38270080,2009-04-12 16:26:04.0000003,4.5,2009-04-12 16:26:04 UTC,-73.99485,40.740111,-74.003046,40.747305,1
50427927,2010-07-31 00:47:00.000000143,11.3,2010-07-31 00:47:00 UTC,-73.997862,40.722637,-73.972083,40.75193,4
8734778,2010-12-21 20:39:25.0000007,8.1,2010-12-21 20:39:25 UTC,-73.969615,40.753464,-73.989725,40.751658,1
14111941,2013-02-02 13:02:30.0000002,16.5,2013-02-02 13:02:30 UTC,-74.016292,40.716162,-73.983428,40.761198,1
29346869,2011-06-21 14:29:00.000000141,6.5,2011-06-21 14:29:00 UTC,-73.954778,40.7639,-73.964745,40.766197,1
40033826,2010-07-19 14:08:00.000000167,4.5,2010-07-19 14:08:00 UTC,-73.98158000000001,40.748263,-73.990977,40.750617999999996,1
23061115,2011-02-10 18:19:45.0000002,11.3,2011-02-10 18:19:45 UTC,-73.995713,40.73884,-73.967433,40.757601,1
27404413,2013-03-25 15:25:00.000000122,5.5,2013-03-25 15:25:00 UTC,-73.98373199999999,40.750592,-73.99091,40.753541999999996,1
8005835,2011-08-17 20:43:34.0000005,56.0,2011-08-17 20:43:34 UTC,0.0,0.0,0.0,0.0,1
20718030,2013-06-15 13:35:00.00000015,3.5,2013-06-15 13:35:00 UTC,-73.980758,40.757697,-73.98507,40.759422,1
17061977,2015-01-14 09:49:19.0000002,27.0,2015-01-14 09:49:19 UTC,-73.95518493652342,40.77709197998047,-74.01531982421875,40.71757507324219,1
1912614,2010-08-25 12:12:00.000000201,45.0,2010-08-25 12:12:00 UTC,-73.77673,40.645255,-74.00660699999999,40.707875,2
28262986,2012-12-18 22:11:18.0000004,8.0,2012-12-18 22:11:18 UTC,-73.96728,40.79283,-73.940875,40.788725,1
36209964,2009-01-28 18:39:54.0000003,7.9,2009-01-28 18:39:54 UTC,-73.983187,40.78103,-73.967903,40.800853000000004,1
2425257,2009-09-18 09:35:01.0000003,10.1,2009-09-18 09:35:01 UTC,-73.977271,40.779472999999996,-73.968672,40.755463,1
45092528,2010-09-29 21:20:42.0000001,6.5,2010-09-29 21:20:42 UTC,-73.982147,40.765645,-73.993296,40.75739,1
8821482,2010-12-01 17:28:00.000000120,10.1,2010-12-01 17:28:00 UTC,-74.002843,40.760458,-73.995733,40.73298,5
24581037,2009-05-21 13:18:00.000000183,4.5,2009-05-21 13:18:00 UTC,-73.988015,40.718813,-73.985007,40.728177,2
27736914,2009-09-18 15:09:00.000000192,45.0,2009-09-18 15:09:00 UTC,-73.790162,40.646833,-73.79015799999999,40.646833,6
26817581,2010-06-17 19:32:11.0000001,12.9,2010-06-17 19:32:11 UTC,-73.973725,40.792251,-74.010132,40.746814,2
37320515,2009-10-19 10:33:00.0000007,33.47,2009-10-19 10:33:00 UTC,-73.865037,40.771582,-73.984172,40.749167,5
35658156,2011-05-26 17:21:00.00000049,5.3,2011-05-26 17:21:00 UTC,-73.97431999999999,40.747377,-73.980385,40.73368,4
20172788,2009-04-06 13:25:17.0000001,6.1,2009-04-06 13:25:17 UTC,-73.979789,40.720409000000004,-73.997263,40.725778999999996,1
38143450,2015-05-01 14:06:45.0000005,8.0,2015-05-01 14:06:45 UTC,-73.97928619384766,40.78368377685547,-73.98213195800781,40.76875305175781,6
18653250,2013-04-22 21:19:00.000000206,10.5,2013-04-22 21:19:00 UTC,-73.977257,40.74967,-73.985215,40.770302,1
22315890,2010-01-11 18:09:53.0000003,6.5,2010-01-11 18:09:53 UTC,-73.96850500000001,40.764562,-73.975796,40.752067,1
23146984,2015-02-17 18:52:58.0000003,17.0,2015-02-17 18:52:58 UTC,-73.97468566894531,40.742034912109375,-73.9798126220703,40.78105163574219,1
4438652,2014-06-22 13:47:00.00000018,52.0,2014-06-22 13:47:00 UTC,-73.780282,40.645427000000005,-73.982302,40.778927,4
18574698,2010-12-06 17:45:00.00000037,15.7,2010-12-06 17:45:00 UTC,-73.940043,40.793968,-73.986773,40.770965000000004,1
35380706,2013-01-29 21:13:00.00000060,5.5,2013-01-29 21:13:00 UTC,-73.95665799999999,40.771271999999996,-73.958352,40.760647,6
24980282,2014-06-29 19:58:42.0000003,23.5,2014-06-29 19:58:42 UTC,-73.87292099999999,40.77414,-73.96444699999999,40.717374,1
45430671,2013-05-10 19:40:41.0000004,5.5,2013-05-10 19:40:41 UTC,-74.004288,40.721926,-74.001868,40.728091,1
28103095,2010-03-19 19:41:36.0000002,10.9,2010-03-19 19:41:36 UTC,-73.979176,40.744383,-73.943487,40.776989,2
29238104,2013-07-29 08:16:00.00000087,27.5,2013-07-29 08:16:00 UTC,-73.952487,40.778002,-74.001262,40.716125,6
40372842,2013-12-01 21:13:00.00000038,4.5,2013-12-01 21:13:00 UTC,-74.00094,40.747115,-74.007848,40.738757,1
3964650,2010-03-27 20:54:46.0000001,4.1,2010-03-27 20:54:46 UTC,-73.997166,40.737097999999996,-73.990289,40.737911,1
33804924,2010-06-05 18:30:00.000000164,8.9,2010-06-05 18:30:00 UTC,-74.002038,40.724615,-73.99075,40.718162,1
25437892,2009-02-18 19:03:00.000000291,6.5,2009-02-18 19:03:00 UTC,-74.00027299999999,40.734688,-74.00482,40.718215,1
44978852,2015-01-18 15:49:28.0000001,12.5,2015-01-18 15:49:28 UTC,-73.96154022216798,40.76028060913085,-73.95816802978516,40.78977584838867,6
15595224,2010-04-30 11:50:00.000000232,12.5,2010-04-30 11:50:00 UTC,-74.000427,40.761718,-73.999588,40.726022,1
5911808,2012-06-24 18:39:52.0000002,5.3,2012-06-24 18:39:52 UTC,-73.95973000000001,40.770934999999994,-73.966463,40.759805,1
3685874,2012-12-03 07:09:23.0000003,7.0,2012-12-03 07:09:23 UTC,-73.916201,40.743105,-73.94354,40.747459,1
6408471,2013-11-04 11:46:38.0000001,12.0,2013-11-04 11:46:38 UTC,-73.948419,40.77628,-73.973638,40.750598,1
38243770,2012-06-16 13:14:00.000000111,4.9,2012-06-16 13:14:00 UTC,-73.971542,40.75784,-73.98093,40.744647,2
1318024,2012-07-18 18:38:19.0000003,11.7,2012-07-18 18:38:19 UTC,-73.97109300000001,40.755097,-73.995488,40.736767,1
42938242,2012-10-19 02:18:32.0000001,5.5,2012-10-19 02:18:32 UTC,-74.002088,40.739476,-74.00252900000001,40.727609,1
16458543,2012-07-08 19:13:00.000000109,9.7,2012-07-08 19:13:00 UTC,-74.004402,40.742262,-74.01623199999999,40.7062,1
7704037,2010-03-08 21:00:08.0000004,7.3,2010-03-08 21:00:08 UTC,-73.954245,40.764148,-73.974681,40.755907,1
17178386,2014-08-15 10:38:26.0000003,7.5,2014-08-15 10:38:26 UTC,-73.990563,40.756182,-73.978679,40.763194,1
10777582,2013-12-11 23:27:58.0000001,10.5,2013-12-11 23:27:58 UTC,-74.00153399999999,40.73202,-74.010667,40.704568,2
20572935,2011-09-18 13:33:43.0000004,7.3,2011-09-18 13:33:43 UTC,-73.99434699999999,40.759176000000004,-73.99636,40.753231,1
18211006,2012-01-31 02:01:24.0000001,7.7,2012-01-31 02:01:24 UTC,-73.984237,40.728893,-74.00631800000001,40.743827,1
9830337,2011-08-30 15:19:00.00000056,5.7,2011-08-30 15:19:00 UTC,-73.976083,40.75029,-73.97949799999999,40.737303000000004,5
46055329,2011-07-02 15:04:13.0000002,49.8,2011-07-02 15:04:13 UTC,-73.994043,40.751336,-73.783147,40.643876,2
27952443,2013-06-21 19:06:52.0000002,8.0,2013-06-21 19:06:52 UTC,-73.97628399999999,40.748859,-73.967836,40.770314,1
32797691,2014-06-17 08:14:00.00000040,15.5,2014-06-17 08:14:00 UTC,-73.9803,40.726415,-73.97822,40.684971999999995,1
12873751,2013-07-19 22:29:00.000000188,7.5,2013-07-19 22:29:00 UTC,-73.96831,40.755277,-73.951825,40.773587,2
8421171,2012-05-11 14:49:00.00000077,4.9,2012-05-11 14:49:00 UTC,-73.973857,40.784082,-73.980715,40.774962,1
12276037,2011-09-21 10:22:00.0000008,49.8,2011-09-21 10:22:00 UTC,-73.967342,40.771896999999996,-73.78048199999999,40.646137,2
41396796,2010-03-12 18:42:00.00000092,12.9,2010-03-12 18:42:00 UTC,-73.8678,40.966745,-73.855478,40.96038,1
25502083,2013-09-13 21:27:00.00000030,34.5,2013-09-13 21:27:00 UTC,-73.86279499999999,40.768809999999995,-73.985403,40.76093,1
32679847,2013-07-28 22:54:00.000000139,15.5,2013-07-28 22:54:00 UTC,-73.993047,40.752067,-73.954155,40.78147,2
41687947,2012-07-13 00:15:01.0000004,12.9,2012-07-13 00:15:01 UTC,-73.99427299999999,40.750989000000004,-73.98066800000001,40.721645,1
5011129,2009-04-11 22:50:06.0000001,7.0,2009-04-11 22:50:06 UTC,-73.980193,40.754705,-73.993975,40.741099,2
41449725,2011-10-12 17:02:31.0000005,13.7,2011-10-12 17:02:31 UTC,-73.968118,40.802821,-74.005055,40.751456,1
31647192,2009-06-13 12:27:00.00000078,16.1,2009-06-13 12:27:00 UTC,-73.940023,40.79394,-73.980393,40.730382,3
29870963,2012-04-08 04:43:51.0000001,3.3,2012-04-08 04:43:51 UTC,-73.94830300000001,40.774536,-73.94792199999999,40.779140999999996,1
18730303,2012-01-04 21:49:14.0000006,14.9,2012-01-04 21:49:14 UTC,-73.993835,40.686543,-73.929968,40.696024,1
10653435,2014-06-17 18:55:12.0000004,19.0,2014-06-17 18:55:12 UTC,-73.998743,40.713656,-73.97444499999999,40.756981,1
